OG0005999 >XP_012791491.1
OG0010787 >XP_004619151.1
OG0010788 >XP_004603432.1
OG0010790 >XP_012789876.1
OG0010792 >XP_012790960.1
OG0010793 >XP_004613142.1
OG0010795 >XP_004617381.1
OG0010796 >XP_004600763.1
OG0010799 >XP_004611047.1
OG0010800 >XP_004603719.1
OG0010801 >XP_004606068.1
OG0010802 >XP_004620069.1
OG0010803 >XP_004617820.1
OG0010804 >XP_012788833.1
OG0010805 >XP_004609044.1
OG0010806 >XP_004615830.1
OG0010807 >XP_012790239.1
OG0010808 >XP_004600308.1
OG0010809 >XP_004617292.1
OG0010810 >XP_012790563.1
OG0010811 >XP_004606228.1
OG0010812 >XP_004600764.1
OG0010813 >XP_012790130.1
OG0010814 >XP_004606174.1
OG0010815 >XP_004618947.1
OG0010816 >XP_012790817.1
OG0010818 >XP_004600765.1
OG0010819 >XP_004607755.1
OG0010820 >XP_012788834.1
OG0010821 >XP_004602861.1
OG0010822 >XP_004600476.1
OG0010823 >XP_004616288.1
OG0010824 >XP_004604047.1
OG0010825 >XP_004604368.1
OG0010826 >XP_004604046.1
OG0010827 >XP_004603431.1
OG0010828 >XP_004616291.1
OG0010829 >XP_012788294.1
OG0010830 >XP_004607248.1
OG0010831 >XP_012787654.1
OG0010832 >XP_004605153.1
OG0010833 >XP_004614147.1
OG0010834 >XP_004608084.1
OG0010836 >XP_004620058.1
OG0010837 >XP_004620687.1
OG0010838 >XP_004603387.1
OG0010839 >XP_004600750.1
OG0010840 >XP_004602714.1
OG0010841 >XP_004615804.1
OG0010842 >XP_004606640.2
OG0010843 >XP_004601275.1
OG0010844 >XP_012787851.1
OG0010845 >XP_004603428.1
OG0010847 >XP_004610037.1
OG0010848 >XP_012790961.1
OG0010849 >XP_004619770.2
OG0010850 >XP_004619107.1
OG0010851 >XP_004609116.1
OG0010852 >XP_004616292.1
OG0010854 >XP_004617298.1
OG0010855 >XP_004602335.1
OG0010856 >XP_004619856.1
OG0010857 >XP_004614145.1
OG0010858 >XP_012788370.1
OG0010859 >XP_004602710.1
OG0010860 >XP_004603426.1
OG0010861 >XP_004604816.1
OG0010862 >XP_004600936.1
OG0010863 >XP_004603425.1
OG0010864 >XP_004615417.1
OG0010865 >XP_004620555.1
OG0010867 >XP_004619778.1
OG0010868 >XP_004615360.1
OG0010869 >XP_004603424.1
OG0010870 >XP_004600935.1
OG0010871 >XP_004615827.1
OG0010872 >XP_004619779.1
OG0010873 >XP_004603695.1
OG0010874 >XP_012791562.1
OG0010875 >XP_004619780.1
OG0010876 >XP_004619441.1
OG0010877 >XP_004607242.1
OG0010878 >XP_004603715.1
OG0010879 >XP_004602622.1
OG0010880 >XP_004603388.1
OG0010881 >XP_004605156.1
OG0010882 >XP_004613146.1
OG0010884 >XP_004619859.1
OG0010885 >XP_004608261.1
OG0010886 >XP_004616293.1
OG0010887 >XP_004611411.1
OG0010888 >XP_012791243.1
OG0010889 >XP_004602621.1
OG0010890 >XP_004606231.1
OG0010891 >XP_004604052.1
OG0010892 >XP_004619448.1
OG0010893 >XP_004617301.1
OG0010894 >XP_004616343.1
OG0010895 >XP_004619084.2
OG0010897 >XP_012788835.1
OG0010898 >XP_004616344.1
OG0010899 >XP_004614144.1
OG0010900 >XP_012788724.1
OG0010901 >XP_004617303.1
OG0010902 >XP_004600594.1
OG0010903 >XP_004619062.1
OG0010904 >XP_004600489.1
OG0010905 >XP_004605472.1
OG0010906 >XP_004605157.1
OG0010907 >XP_004605475.1
OG0010908 >XP_004619783.1
OG0010909 >XP_004602431.1
OG0010910 >XP_004607239.1
OG0010911 >XP_004603696.1
OG0010912 >XP_004614143.1
OG0010913 >XP_004600934.1
OG0010914 >XP_004602857.1
OG0010915 >XP_004619862.1
OG0010916 >XP_004619865.1
OG0010917 >XP_004606577.1
OG0010918 >XP_004619866.1
OG0010919 >XP_012787617.1
OG0010920 >XP_004619785.1
OG0010921 >XP_004611010.1
OG0010922 >XP_004602703.1
OG0010923 >XP_004604820.1
OG0010924 >XP_004600593.1
OG0010925 >XP_004604821.1
OG0010926 >XP_004617654.1
OG0010927 >XP_012788737.1
OG0010929 >XP_012787661.1
OG0010931 >XP_004609548.1
OG0010933 >XP_004600491.1
OG0010934 >XP_004608083.1
OG0010935 >XP_004620731.1
OG0010936 >XP_004609549.1
OG0010937 >XP_004609114.1
OG0010938 >XP_004621717.1
OG0010939 >XP_004607901.1
OG0010940 >XP_004613168.1
OG0010942 >XP_004609955.1
OG0010943 >XP_004619868.1
OG0010944 >XP_004606573.1
OG0010945 >XP_012790966.1
OG0010948 >XP_004606783.1
OG0010951 >XP_004609113.1
OG0010952 >XP_004620729.1
OG0010953 >XP_012791510.1
OG0010954 >XP_004607899.1
OG0010955 >XP_012788293.1
OG0010956 >XP_004600319.1
OG0010957 >XP_012791225.1
OG0010958 >XP_004619787.1
OG0010959 >XP_004616248.1
OG0010960 >XP_004604734.1
OG0010961 >XP_004619869.1
OG0010962 >XP_004609954.1
OG0010963 >XP_004606569.1
OG0010964 >XP_004619788.2
OG0010965 >XP_004621841.1
OG0010967 >XP_004615825.1
OG0010968 >XP_004620369.1
OG0010970 >XP_004618717.1
OG0010971 >XP_004609555.1
OG0010972 >XP_012789764.1
OG0010973 >XP_004601052.1
OG0010974 >XP_004611014.1
OG0010975 >XP_004600586.1
OG0010976 >XP_012788032.1
OG0010977 >XP_004606310.1
OG0010978 >XP_004614570.1
OG0010980 >XP_004614151.1
OG0010981 >XP_004604733.1
OG0010982 >XP_012790503.1
OG0010983 >XP_004620370.1
OG0010985 >XP_004601053.1
OG0010987 >XP_004618782.1
OG0010988 >XP_012791507.1
OG0010989 >XP_004620379.1
OG0010990 >XP_004600806.1
OG0010991 >XP_012788013.1
OG0010992 >XP_004619870.1
OG0010993 >XP_004606780.1
OG0010994 >XP_004621722.1
OG0010995 >XP_004616295.1
OG0010996 >XP_004611334.1
OG0010997 >XP_004604661.1
OG0010998 >XP_004606662.1
OG0010999 >XP_004614914.1
OG0011001 >XP_004609039.1
OG0011002 >XP_004620372.1
OG0011003 >XP_004619871.1
OG0011004 >XP_004602429.1
OG0011005 >XP_012790877.1
OG0011006 >XP_004600804.1
OG0011007 >XP_004621721.1
OG0011008 >XP_004611016.1
OG0011009 >XP_004604658.1
OG0011010 >XP_012791577.1
OG0011012 >XP_012790878.1
OG0011013 >XP_004600585.1
OG0011014 >XP_012787913.1
OG0011015 >XP_004609956.1
OG0011016 >XP_004602094.1
OG0011017 >XP_004606169.1
OG0011019 >XP_012787901.1
OG0011020 >XP_004617311.1
OG0011021 >XP_004609957.1
OG0011022 >XP_012789557.1
OG0011023 >XP_004619877.1
OG0011024 >XP_004602426.1
OG0011025 >XP_004609759.1
OG0011026 >XP_012787489.1
OG0011027 >XP_004613148.1
OG0011028 >XP_004614822.1
OG0011029 >XP_004609760.2
OG0011030 >XP_004607227.2
OG0011031 >XP_004604654.1
OG0011032 >XP_004621712.1
OG0011033 >XP_004600582.1
OG0011034 >XP_004613169.1
OG0011035 >XP_004600320.1
OG0011036 >XP_004616303.1
OG0011037 >XP_004609761.1
OG0011038 >XP_004606058.1
OG0011039 >XP_004617312.1
OG0011040 >XP_004602855.1
OG0011041 >XP_004620382.2
OG0011042 >XP_004619630.1
OG0011043 >XP_004607826.1
OG0011044 >XP_004608135.1
OG0011045 >XP_012787295.1
OG0011046 >XP_004607226.1
OG0011047 >XP_004603391.1
OG0011048 >XP_004619879.1
OG0011049 >XP_004601056.1
OG0011050 >XP_004613892.1
OG0011052 >XP_004609560.1
OG0011053 >XP_004617412.1
OG0011055 >XP_004614646.1
OG0011056 >XP_004617413.1
OG0011057 >XP_012790525.1
OG0011058 >XP_004611980.1
OG0011059 >XP_004609960.1
OG0011060 >XP_004611021.1
OG0011061 >XP_012789864.1
OG0011063 >XP_004613624.1
OG0011064 >XP_004619881.1
OG0011065 >XP_004614647.1
OG0011066 >XP_004619882.1
OG0011067 >XP_004606057.1
OG0011068 >XP_004607224.1
OG0011069 >XP_004614817.1
OG0011070 >XP_004614572.1
OG0011071 >XP_004611058.1
OG0011072 >XP_004603699.1
OG0011073 >XP_004609763.1
OG0011074 >XP_012791600.1
OG0011075 >XP_012789877.1
OG0011076 >XP_004617583.1
OG0011077 >XP_004607221.2
OG0011078 >XP_004601271.1
OG0011079 >XP_004617582.1
OG0011080 >XP_012789332.1
OG0011081 >XP_004619885.1
OG0011082 >XP_012790689.1
OG0011084 >XP_004613626.1
OG0011085 >XP_012790144.1
OG0011086 >XP_004612954.1
OG0011087 >XP_004613889.1
OG0011088 >XP_004613888.1
OG0011089 >XP_004611975.1
OG0011090 >XP_012787774.1
OG0011091 >XP_012788725.1
OG0011092 >XP_004614574.1
OG0011094 >XP_012788058.1
OG0011095 >XP_004614087.1
OG0011097 >XP_004600581.1
OG0011098 >XP_004607829.1
OG0011099 >XP_004604731.1
OG0011100 >XP_004614139.2
OG0011101 >XP_004620375.1
OG0011102 >XP_004616307.1
OG0011103 >XP_004619640.1
OG0011104 >XP_004613711.1
OG0011105 >XP_012788099.1
OG0011106 >XP_004611974.1
OG0011107 >XP_004616238.1
OG0011108 >XP_012789331.1
OG0011109 >XP_004614908.1
OG0011110 >XP_004605577.1
OG0011111 >XP_004611973.1
OG0011112 >XP_004614649.1
OG0011113 >XP_004616264.1
OG0011114 >XP_004611061.1
OG0011115 >XP_012788077.1
OG0011116 >XP_004601270.1
OG0011118 >XP_004600799.1
OG0011119 >XP_012791152.1
OG0011120 >XP_004614816.1
OG0011121 >XP_004616347.1
OG0011122 >XP_004612948.1
OG0011123 >XP_004606041.1
OG0011124 >XP_004617581.1
OG0011125 >XP_004614150.1
OG0011126 >XP_004605483.1
OG0011127 >XP_004600796.1
OG0011128 >XP_004606776.1
OG0011129 >XP_004603392.1
OG0011130 >XP_004613886.1
OG0011131 >XP_004607706.1
OG0011132 >XP_004604730.1
OG0011133 >XP_004613885.1
OG0011134 >XP_012787841.1
OG0011135 >XP_004618671.1
OG0011136 >XP_012791151.1
OG0011138 >XP_004609963.1
OG0011140 >XP_004616348.1
OG0011142 >XP_012788736.1
OG0011143 >XP_004602699.1
OG0011144 >XP_004612026.1
OG0011145 >XP_004611025.1
OG0011146 >XP_004614577.1
OG0011147 >XP_004602853.1
OG0011148 >XP_012790691.1
OG0011149 >XP_004601065.1
OG0011150 >XP_004609571.1
OG0011151 >XP_004620377.1
OG0011152 >XP_004614579.1
OG0011153 >XP_004619889.1
OG0011154 >XP_004613785.1
OG0011155 >XP_004616229.1
OG0011156 >XP_004608080.1
OG0011157 >XP_004615406.1
OG0011158 >XP_004617580.1
OG0011159 >XP_004618675.1
OG0011160 >XP_004619801.1
OG0011161 >XP_004620378.1
OG0011162 >XP_004609574.1
OG0011163 >XP_012787824.1
OG0011164 >XP_004613884.1
OG0011165 >XP_004600580.1
OG0011166 >XP_004616315.1
OG0011168 >XP_004622468.1
OG0011169 >XP_004609575.1
OG0011170 >XP_004604648.1
OG0011171 >XP_012787770.1
OG0011172 >XP_004601441.1
OG0011173 >XP_004600793.1
OG0011174 >XP_012788981.1
OG0011175 >XP_004617648.1
OG0011176 >XP_004620384.2
OG0011177 >XP_004611848.2
OG0011178 >XP_004604729.1
OG0011179 >XP_004602698.1
OG0011180 >XP_004601066.2
OG0011181 >XP_004619645.1
OG0011182 >XP_012788414.1
OG0011183 >XP_004607709.1
OG0011184 >XP_004605485.1
OG0011185 >XP_004620385.1
OG0011186 >XP_012788447.1
OG0011187 >XP_004616263.1
OG0011188 >XP_004614578.1
OG0011189 >XP_012787890.1
OG0011190 >XP_004610138.1
OG0011191 >XP_004611556.1
OG0011192 >XP_004603393.1
OG0011193 >XP_004617579.1
OG0011194 >XP_004613883.1
OG0011195 >XP_004609971.1
OG0011196 >XP_004603023.1
OG0011197 >XP_004600791.1
OG0011198 >XP_004614580.1
OG0011199 >XP_004609576.1
OG0011200 >XP_004610046.1
OG0011201 >XP_012787815.1
OG0011202 >XP_004613882.1
OG0011203 >XP_004609577.1
OG0011204 >XP_004617578.1
OG0011205 >XP_004603234.1
OG0011206 >XP_004614581.1
OG0011207 >XP_004604042.1
OG0011209 >XP_004613632.1
OG0011211 >XP_004620425.1
OG0011212 >XP_004601160.1
OG0011213 >XP_004610141.1
OG0011214 >XP_004601069.1
OG0011215 >XP_004614584.1
OG0011216 >XP_004606845.1
OG0011217 >XP_004618673.1
OG0011218 >XP_004605582.1
OG0011219 >XP_004616316.1
OG0011221 >XP_004606774.1
OG0011222 >XP_004603701.1
OG0011223 >XP_004620434.1
OG0011224 >XP_004617577.1
OG0011225 >XP_004602695.1
OG0011227 >XP_004600788.1
OG0011228 >XP_004607712.1
OG0011229 >XP_004614653.1
OG0011230 >XP_004601070.1
OG0011231 >XP_004600922.1
OG0011232 >XP_004617576.1
OG0011233 >XP_004619804.1
OG0011234 >XP_004610144.1
OG0011235 >XP_004606567.1
OG0011236 >XP_004608131.1
OG0011237 >XP_004620342.1
OG0011238 >XP_004614585.1
OG0011239 >XP_004610048.1
OG0011240 >XP_004601072.1
OG0011241 >XP_004620316.1
OG0011242 >XP_004610146.1
OG0011243 >XP_004619805.1
OG0011244 >XP_004606564.1
OG0011245 >XP_012789884.1
OG0011246 >XP_004604645.1
OG0011247 >XP_012788976.1
OG0011248 >XP_004612942.1
OG0011249 >XP_004601073.1
OG0011250 >XP_012789406.1
OG0011251 >XP_004619899.1
OG0011252 >XP_004611682.1
OG0011253 >XP_004620314.1
OG0011254 >XP_004606563.1
OG0011256 >XP_004619806.1
OG0011257 >XP_004619526.1
OG0011258 >XP_004617574.1
OG0011259 >XP_004614654.1
OG0011261 >XP_004603232.1
OG0011262 >XP_004606771.1
OG0011263 >XP_004613794.1
OG0011265 >XP_012789301.1
OG0011266 >XP_004614655.1
OG0011267 >XP_004604644.1
OG0011268 >XP_012790191.1
OG0011269 >XP_004606659.1
OG0011270 >XP_004601074.1
OG0011271 >XP_004612836.1
OG0011273 >XP_012787757.1
OG0011274 >XP_004603702.1
OG0011276 >XP_004620313.1
OG0011277 >XP_004601075.1
OG0011278 >XP_004606658.1
OG0011279 >XP_004620341.1
OG0011280 >XP_004611967.1
OG0011281 >XP_012787909.1
OG0011282 >XP_004613929.1
OG0011283 >XP_004616352.1
OG0011284 >XP_004613635.1
OG0011285 >XP_004603397.1
OG0011286 >XP_004601076.1
OG0011287 >XP_004614118.1
OG0011288 >XP_004613638.1
OG0011290 >XP_004601077.1
OG0011291 >XP_004610049.1
OG0011292 >XP_004612903.1
OG0011294 >XP_004603947.2
OG0011295 >XP_004610149.1
OG0011296 >XP_004616521.1
OG0011297 >XP_004611684.1
OG0011298 >XP_004600845.1
OG0011299 >XP_004600843.1
OG0011300 >XP_004606767.1
OG0011301 >XP_004620308.1
OG0011302 >XP_004606842.1
OG0011303 >XP_004600842.1
OG0011304 >XP_004613931.1
OG0011305 >XP_004603398.1
OG0011307 >XP_004600921.1
OG0011308 >XP_012787134.1
OG0011309 >XP_004616522.1
OG0011310 >XP_012791559.1
OG0011311 >XP_004600920.1
OG0011312 >XP_004609982.1
OG0011313 >XP_004615697.1
OG0011314 >XP_004617644.1
OG0011315 >XP_012790447.1
OG0011316 >XP_004611566.1
OG0011317 >XP_004617643.1
OG0011318 >XP_004613933.1
OG0011319 >XP_004600841.1
OG0011320 >XP_012788057.1
OG0011322 >XP_012788484.1
OG0011323 >XP_004600919.1
OG0011324 >XP_004613639.1
OG0011325 >XP_004610248.1
OG0011326 >XP_004616547.1
OG0011327 >XP_004604639.1
OG0011328 >XP_004612934.1
OG0011329 >XP_004610249.1
OG0011330 >XP_004616067.1
OG0011331 >XP_012788660.1
OG0011332 >XP_012788156.1
OG0011333 >XP_012787948.1
OG0011334 >XP_004617568.1
OG0011335 >XP_004616523.1
OG0011336 >XP_004612983.2
OG0011337 >XP_004608079.1
OG0011338 >XP_004600568.1
OG0011341 >XP_004617642.1
OG0011342 >XP_004616690.1
OG0011343 >XP_004616037.1
OG0011344 >XP_004620305.1
OG0011345 >XP_004600567.1
OG0011346 >XP_004613935.1
OG0011347 >XP_004603638.1
OG0011348 >XP_004604636.1
OG0011349 >XP_004612930.1
OG0011351 >XP_004620303.1
OG0011352 >XP_004620302.1
OG0011353 >XP_004616323.1
OG0011354 >XP_012789981.1
OG0011355 >XP_004620301.1
OG0011356 >XP_004614119.1
OG0011357 >XP_004602971.2
OG0011358 >XP_004603944.1
OG0011359 >XP_004614120.1
OG0011360 >XP_012788042.1
OG0011361 >XP_004609984.1
OG0011362 >XP_012788056.1
OG0011363 >XP_004616879.1
OG0011364 >XP_004602019.1
OG0011365 >XP_004604635.1
OG0011366 >XP_004615696.1
OG0011367 >XP_004601714.1
OG0011368 >XP_004613641.1
OG0011369 >XP_004618672.1
OG0011370 >XP_012788554.1
OG0011371 >XP_004612023.2
OG0011372 >XP_004610058.1
OG0011373 >XP_012788975.1
OG0011374 >XP_004622306.1
OG0011375 >XP_004616065.1
OG0011376 >XP_012787718.1
OG0011378 >XP_004610153.1
OG0011380 >XP_012788055.1
OG0011382 >XP_012787290.1
OG0011383 >XP_004614122.1
OG0011384 >XP_004603229.1
OG0011385 >XP_004618667.1
OG0011386 >XP_004616326.1
OG0011387 >XP_004616331.1
OG0011388 >XP_012789879.1
OG0011389 >XP_004610156.1
OG0011390 >XP_004616327.1
OG0011391 >XP_012789890.1
OG0011392 >XP_004612020.1
OG0011393 >XP_004602970.1
OG0011394 >XP_004610157.1
OG0011395 >XP_004612982.1
OG0011396 >XP_004609993.1
OG0011397 >XP_004613644.1
OG0011399 >XP_004619533.1
OG0011400 >XP_004603639.1
OG0011401 >XP_004606762.1
OG0011402 >XP_012789592.1
OG0011404 >XP_004620422.1
OG0011405 >XP_004612017.1
OG0011406 >XP_004609998.1
OG0011407 >XP_004616694.1
OG0011408 >XP_004606652.1
OG0011409 >XP_012788984.1
OG0011410 >XP_012787790.1
OG0011411 >XP_004616695.1
OG0011412 >XP_012789830.1
OG0011413 >XP_012787113.1
OG0011414 >XP_004616361.1
OG0011415 >XP_004616362.2
OG0011416 >XP_004601154.1
OG0011417 >XP_004616336.1
OG0011418 >XP_004614125.1
OG0011419 >XP_004620204.1
OG0011422 >XP_004606488.1
OG0011424 >XP_004606650.1
OG0011425 >XP_012787727.1
OG0011427 >XP_004619536.1
OG0011428 >XP_004616353.1
OG0011429 >XP_004619537.1
OG0011430 >XP_004603640.1
OG0011431 >XP_004616696.1
OG0011432 >XP_004616354.1
OG0011433 >XP_004619538.1
OG0011434 >XP_004620205.1
OG0011435 >XP_012788973.1
OG0011436 >XP_012791162.1
OG0011437 >XP_012789296.1
OG0011438 >XP_004601153.1
OG0011439 >XP_004608120.1
OG0011440 >XP_012787737.1
OG0011441 >XP_004613172.1
OG0011442 >XP_004602017.1
OG0011443 >XP_004610254.1
OG0011444 >XP_004602965.1
OG0011445 >XP_004621075.1
OG0011446 >XP_004619540.1
OG0011447 >XP_004606496.1
OG0011448 >XP_012790889.1
OG0011449 >XP_004614100.2
OG0011451 >XP_004613241.1
OG0011452 >XP_004608118.1
OG0011453 >XP_004616886.1
OG0011454 >XP_004615838.1
OG0011455 >XP_004620206.1
OG0011456 >XP_004614101.1
OG0011457 >XP_004600912.1
OG0011458 >XP_004620427.1
OG0011459 >XP_004620207.1
OG0011460 >XP_004613289.1
OG0011461 >XP_004603810.1
OG0011462 >XP_012788423.1
OG0011463 >XP_004613652.1
OG0011464 >XP_004613239.1
OG0011465 >XP_004620335.1
OG0011466 >XP_004616887.1
OG0011467 >XP_004616888.1
OG0011468 >XP_012790851.1
OG0011469 >XP_004620421.1
OG0011470 >XP_004619458.1
OG0011471 >XP_012787586.1
OG0011472 >XP_004620420.1
OG0011473 >XP_004613937.1
OG0011474 >XP_004620236.1
OG0011475 >XP_004606501.1
OG0011476 >XP_004611965.1
OG0011477 >XP_004620419.1
OG0011478 >XP_004602016.1
OG0011480 >XP_012789290.1
OG0011481 >XP_012787742.1
OG0011482 >XP_004616698.1
OG0011483 >XP_004600910.1
OG0011484 >XP_004606552.1
OG0011485 >XP_004603226.1
OG0011487 >XP_004606839.1
OG0011488 >XP_012789983.1
OG0011489 >XP_012790651.1
OG0011490 >XP_012787779.1
OG0011491 >XP_004610159.1
OG0011492 >XP_004613284.1
OG0011494 >XP_004602015.1
OG0011495 >XP_004610160.1
OG0011496 >XP_012790868.1
OG0011497 >XP_004606505.1
OG0011498 >XP_012790867.1
OG0011499 >XP_004600836.1
OG0011500 >XP_004616552.1
OG0011502 >XP_004620295.1
OG0011503 >XP_004606506.1
OG0011504 >XP_004606550.1
OG0011505 >XP_004610161.1
OG0011507 >XP_004620426.1
OG0011508 >XP_004611291.1
OG0011509 >XP_004620238.1
OG0011510 >XP_004606761.1
OG0011511 >XP_004620293.1
OG0011512 >XP_004606508.1
OG0011513 >XP_004616528.1
OG0011514 >XP_004616892.1
OG0011515 >XP_004613235.1
OG0011516 >XP_004615735.1
OG0011517 >XP_004619463.1
OG0011518 >XP_004600909.1
OG0011519 >XP_004616893.1
OG0011520 >XP_004613800.1
OG0011521 >XP_004606759.1
OG0011522 >XP_004616529.1
OG0011523 >XP_012787776.1
OG0011524 >XP_004611162.1
OG0011526 >XP_004615691.1
OG0011527 >XP_004613234.1
OG0011528 >XP_004620239.1
OG0011529 >XP_004611290.2
OG0011530 >XP_004613716.1
OG0011531 >XP_004606621.1
OG0011532 >XP_004615690.1
OG0011533 >XP_004611161.1
OG0011534 >XP_004602014.1
OG0011535 >XP_004610165.1
OG0011536 >XP_004601712.1
OG0011537 >XP_004611160.1
OG0011538 >XP_004619465.1
OG0011539 >XP_004616894.1
OG0011540 >XP_012789946.1
OG0011541 >XP_004602013.1
OG0011543 >XP_004613282.1
OG0011545 >XP_004601148.1
OG0011546 >XP_004615689.1
OG0011547 >XP_004602011.1
OG0011548 >XP_004602238.1
OG0011549 >XP_004620056.1
OG0011550 >XP_004606757.1
OG0011551 >XP_004600835.1
OG0011552 >XP_004616895.1
OG0011553 >XP_004606510.1
OG0011554 >XP_004601707.1
OG0011555 >XP_004616896.1
OG0011556 >XP_012790622.1
OG0011558 >XP_004616533.1
OG0011560 >XP_012788771.1
OG0011562 >XP_004601705.1
OG0011564 >XP_004613940.1
OG0011565 >XP_004613656.1
OG0011566 >XP_004616897.1
OG0011567 >XP_004616534.1
OG0011568 >XP_004620065.1
OG0011569 >XP_004611288.1
OG0011571 >XP_004606834.1
OG0011572 >XP_004615845.1
OG0011573 >XP_004602961.1
OG0011574 >XP_012787090.1
OG0011575 >XP_004606515.2
OG0011576 >XP_004616537.1
OG0011577 >XP_012789352.1
OG0011578 >XP_004602010.1
OG0011580 >XP_004613243.1
OG0011581 >XP_004606833.1
OG0011582 >XP_012789216.1
OG0011583 >XP_012790815.1
OG0011584 >XP_004603419.1
OG0011585 >XP_004600834.1
OG0011586 >XP_004620054.1
OG0011587 >XP_004621927.1
OG0011588 >XP_004616707.1
OG0011589 >XP_004606517.1
OG0011590 >XP_004602009.1
OG0011591 >XP_004600908.1
OG0011592 >XP_004607326.1
OG0011593 >XP_004613658.1
OG0011594 >XP_012787870.1
OG0011596 >XP_004613245.1
OG0011597 >XP_004613944.1
OG0011598 >XP_004600907.1
OG0011599 >XP_004621929.1
OG0011600 >XP_004613945.1
OG0011601 >XP_004613246.1
OG0011602 >XP_004613659.1
OG0011603 >XP_004603713.1
OG0011604 >XP_004606624.1
OG0011605 >XP_004620246.1
OG0011607 >XP_004603712.1
OG0011608 >XP_004602240.1
OG0011609 >XP_004601700.1
OG0011611 >XP_004606754.1
OG0011612 >XP_012789947.1
OG0011613 >XP_004602007.1
OG0011614 >XP_004600833.1
OG0011615 >XP_004619547.1
OG0011616 >XP_004609301.1
OG0011617 >XP_004603221.1
OG0011618 >XP_004613247.1
OG0011619 >XP_004619471.1
OG0011620 >XP_004606626.1
OG0011621 >XP_004615842.1
OG0011622 >XP_004616903.1
OG0011623 >XP_004600831.1
OG0011624 >XP_012790653.1
OG0011625 >XP_004603414.1
OG0011626 >XP_004616709.1
OG0011627 >XP_004619549.1
OG0011628 >XP_004602241.1
OG0011629 >XP_004603710.1
OG0011630 >XP_004619216.1
OG0011632 >XP_004622883.1
OG0011633 >XP_004613718.1
OG0011634 >XP_004606523.1
OG0011635 >XP_004619903.1
OG0011636 >XP_004600905.1
OG0011637 >XP_004607131.1
OG0011638 >XP_004619474.1
OG0011639 >XP_004616542.1
OG0011640 >XP_004613806.1
OG0011641 >XP_004601696.1
OG0011642 >XP_004619206.1
OG0011643 >XP_004619205.1
OG0011644 >XP_004616544.1
OG0011645 >XP_004616710.1
OG0011646 >XP_012787753.1
OG0011647 >XP_004603707.1
OG0011648 >XP_004619476.1
OG0011649 >XP_004611336.1
OG0011650 >XP_004613952.1
OG0011651 >XP_004619907.1
OG0011652 >XP_004613953.1
OG0011653 >XP_004616908.1
OG0011654 >XP_004619909.1
OG0011656 >XP_004610472.2
OG0011657 >XP_004619554.1
OG0011658 >XP_004602005.1
OG0011659 >XP_004613954.1
OG0011660 >XP_004600899.1
OG0011661 >XP_012790583.1
OG0011662 >XP_004619006.1
OG0011663 >XP_004619810.1
OG0011664 >XP_012790807.1
OG0011666 >XP_004603412.1
OG0011667 >XP_004600559.1
OG0011669 >XP_012788836.1
OG0011670 >XP_004614103.2
OG0011671 >XP_004614104.1
OG0011672 >XP_004619910.1
OG0011673 >XP_004619478.1
OG0011674 >XP_004606749.1
OG0011675 >XP_004619911.1
OG0011676 >XP_004613664.1
OG0011677 >XP_012787768.1
OG0011678 >XP_004619555.1
OG0011679 >XP_004619215.1
OG0011680 >XP_004619912.1
OG0011681 >XP_004609300.1
OG0011682 >XP_004610427.1
OG0011683 >XP_004611962.1
OG0011684 >XP_004619005.1
OG0011685 >XP_012791078.1
OG0011686 >XP_012790654.1
OG0011687 >XP_004611414.1
OG0011688 >XP_012790537.1
OG0011689 >XP_012789217.1
OG0011690 >XP_004619214.1
OG0011691 >XP_004619558.1
OG0011692 >XP_012789409.1
OG0011693 >XP_004613958.1
OG0011694 >XP_004612011.1
OG0011695 >XP_004611338.1
OG0011696 >XP_004606748.1
OG0011697 >XP_004602960.1
OG0011698 >XP_012791049.1
OG0011699 >XP_004607329.1
OG0011700 >XP_004619915.1
OG0011701 >XP_004601693.1
OG0011703 >XP_004611339.1
OG0011704 >XP_004601139.1
OG0011705 >XP_004602004.1
OG0011706 >XP_004610429.1
OG0011707 >XP_004619813.1
OG0011708 >XP_004600827.1
OG0011709 >XP_004619479.1
OG0011710 >XP_004613960.2
OG0011711 >XP_004603705.1
OG0011712 >XP_004613811.1
OG0011713 >XP_004614127.1
OG0011714 >XP_004613251.1
OG0011715 >XP_004601138.1
OG0011716 >XP_004602250.1
OG0011717 >XP_004614107.1
OG0011719 >XP_004619560.1
OG0011720 >XP_004614129.1
OG0011721 >XP_004610430.1
OG0011722 >XP_004619003.1
OG0011723 >XP_012790327.1
OG0011724 >XP_004614108.1
OG0011726 >XP_004618066.1
OG0011727 >XP_004610475.2
OG0011728 >XP_004613253.1
OG0011729 >XP_004602003.1
OG0011730 >XP_004619916.1
OG0011731 >XP_004603220.1
OG0011732 >XP_004601688.1
OG0011733 >XP_004606528.1
OG0011734 >XP_004613254.1
OG0011735 >XP_004613813.1
OG0011736 >XP_004600826.1
OG0011737 >XP_012788356.1
OG0011738 >XP_004613665.1
OG0011739 >XP_004619563.1
OG0011740 >XP_004606746.1
OG0011741 >XP_004611850.1
OG0011742 >XP_004602251.1
OG0011743 >XP_004613178.1
OG0011744 >XP_012789415.1
OG0011745 >XP_004601136.1
OG0011746 >XP_012788838.1
OG0011747 >XP_004610432.1
OG0011748 >XP_004613667.1
OG0011749 >XP_004602252.1
