sample_SRR8750789	sample_SRR8750790	sample_SRR8750791	sample_SRR8750792
ENSG00000283084	0	1.2678	1.85426	0.58745
ENSG00000283093	2.38831	5.46461	1.13624	0.792948
ENSG00000283101	2.79369	3.98893	3.86103	1.74405
ENSG00000283110	0	0	0	0
ENSG00000283123	0	0.168392	0.345153	1.96881
ENSG00000283130	0	0.0540061	0.146199	0
ENSG00000283131	0.0358629	0.174954	0.590081	0.339364
ENSG00000283132	0	0	0	0
ENSG00000283133	0	0	0	0
ENSG00000283142	0	0	0	0.299377
ENSG00000283145	0	0	0	0
ENSG00000283149	11.202	12.247	14.4609	8.32727
ENSG00000283154	59.843365	28.909875	41.052446214097	44.045838
ENSG00000283156	1.368505	2.295995	2.16234	1.668598
ENSG00000283162	0.24565118659	0.5322056	0.0710141	1.1970094
ENSG00000283166	0	0	0.0811737	0
ENSG00000283167	0	0	0.0183785	0.0213694
ENSG00000283174	0	0	0	0
ENSG00000283176	0	0	0	0.390156
ENSG00000283178	0.062328	0	0.0763058	0.0734697
ENSG00000283189	4.6872758	4.465569	4.9001425	2.712464
ENSG00000283195	0	0	0	0
ENSG00000283196	40.89741	31.72701	44.70371	28.82332
ENSG00000283197	0	0	0	0
ENSG00000283199	0.0237721	0.0580341	0.1884811	0.1202467
ENSG00000283201	0.575194	1.01135	1.10523	0.702393
ENSG00000283202	0	0.172163	0.241362	0.456027
ENSG00000283205	0.0433137	0.105618	0.0714636	0.615387
ENSG00000283208	2.2664312	2.5852736	3.890796	4.2501954
ENSG00000283211	0	0	0	0
ENSG00000283214	0	0	0	0.16473
ENSG00000283219	0	0	0	2.01532
ENSG00000283227	0	0.0814995	0.0549236	0.263324
ENSG00000283228	0.0645628	0.6063204	5.63694	1.6420241
ENSG00000283230	0	0	0	0.375619
ENSG00000283232	0	0.16016	0.172183	0.12403
ENSG00000283234	0	0	0.263399	0.2021169
ENSG00000283236	1.61348	1.69099	1.46137	1.18546
ENSG00000283239	0.0273768	0	0.0821593	0.171533
ENSG00000283246	0	0	0.0380997	0.366184
ENSG00000283247	0.135808	0.125924	0.207808	0.371242
ENSG00000283251	0.0897347	0	0.982893	0
ENSG00000283257	0	0	0.69817	1.15831
ENSG00000283267	0.0405787	0.127368	0.612663	0.100053
ENSG00000283268	0.619573	1.25889	1.14672	1.41745
ENSG00000283269	0	0.0728439	0.2787546	0.9594859
ENSG00000283270	0	0	0.0974014	0.280458
ENSG00000283273	0	0	0	0
ENSG00000283283	0.00620415	0	0	0.054423
ENSG00000283285	0.0517359	0.0315691	0.063271	0.0203188
ENSG00000283288	0	0	0	0
ENSG00000283297	0.410376	0.166893	0.895767	0.179382
ENSG00000283307	0.64824	0.359426	1.88614	0.557047
ENSG00000283311	0	0	0	0.100378
ENSG00000283312	1.15081	0.997831	1.48279	0.618721
ENSG00000283321	0.0159856	0.0391996	0.0703023	0.0441902
ENSG00000283324	0.0610659	0.0745087	0.0665818	0.160091
ENSG00000283329	0.522093	0.673111	0.753835	0.861622
ENSG00000283338	0	0	0.612165	0
ENSG00000283339	0	0.753085	1.14018	0
ENSG00000283342	0	0.0136755	0.109553	0.105588
ENSG00000283345	0.173521	0	0.38996	0.0699854
ENSG00000283349	0	0.0904961	0	0
ENSG00000283354	0	0.311005	0.146462	0.414335
ENSG00000283356	0	0	0	0
ENSG00000283361	2.4654263	10.7191018	26.1734246	3.4634128
ENSG00000283365	0	0	0.0437444	0.126044
ENSG00000283366	10.93	7.90664	1.07508	5.0383
ENSG00000283371	0	0	0	0
ENSG00000283376	0	0.0856188	0.173225	0.332106
ENSG00000283377	0	0	0	0
ENSG00000283378	0.0372743	0.0573825	0.86087	0.361642
ENSG00000283381	0	0	0	0
ENSG00000283390	0	0.336378	0	0
ENSG00000283393	0.0761491	0	0	0
ENSG00000283399	0.0557761	0.249545	0.486168	0.321593
ENSG00000283402	0	0.0943119	0.129193	0
ENSG00000283421	0	1.0509	1.02705	1.44486
ENSG00000283426	10.5065	8.12832	22.342	31.6296
ENSG00000283427	0.104458	0.212471	0.144434	0.142089
ENSG00000283428	0	0.121246	0	0.157082
ENSG00000283431	0.109929	0.0567116	0.0716453	0.138111
ENSG00000283434	0.466277	0.549999	0.14639	0.3404089
ENSG00000283439	0	0.0111626	0.0148711	0.0239161
ENSG00000283443	0.450018	0.215589	0.110822	0.213504
ENSG00000283444	0.13079	0.119644	0.429895	0.979173
ENSG00000283446	0	0	0	0.305389
ENSG00000283451	0	0	0	0
ENSG00000283453	0.429831	0.658961	0.757103	0.897213
ENSG00000283456	0	0	0	0
ENSG00000283463	0.0912553	0	0	0
ENSG00000283464	1.87278	2.78012	5.53333	11.6211
ENSG00000283473	0.137458	0.158474	0.458156	0.768779
ENSG00000283479	0	0	0.289296	0.411489
ENSG00000283481	0	0	0	0
ENSG00000283483	0.100826	0.0409773	0.10976	0.159139
ENSG00000283486	11.314123	4.3376295	6.935618	9.345913
ENSG00000283491	1.15499	1.07023	2.13606	0.948276
ENSG00000283496	0.260308	0	0	0
ENSG00000283511	0.1886981	0.2204628	1.164818	0.3194127
ENSG00000283515	0.2164136	0.344797	0.300806	0.392052
ENSG00000283516	0.617904	0.9853152	1.58735	2.28901
ENSG00000283524	0	0	0	0
ENSG00000283525	0.0470534	0.119958	0.640091	0.61786421
ENSG00000283526	0.0943496	0.0690745	0.524332	0.415438
ENSG00000283528	0	0	0	0.019821
ENSG00000283529	0.689976	1.0851695	1.319808	2.23351
ENSG00000283535	0	0	0.0934662	0.178166
ENSG00000283536	0	0	0.0534071	0
ENSG00000283537	4.44198e-07	0.152628	1.30593	1.067045
ENSG00000283541	0	0.153369	0.0153215	0.253514
ENSG00000283542	0	0.219246	0.398218	0.852858
ENSG00000283544	0.114654	0.22352	0.0959627	0.141815
ENSG00000283547	0.127119	0.309981	0.419314	0.401287
ENSG00000283559	1.3103911	0.888475	0.7594095	1.5136124
ENSG00000283562	0	0.201983	0.285128	0.805225
ENSG00000283563	0.311974	0.367131	0.885517	0.996287
ENSG00000283566	0	0	0	0.128991
ENSG00000283567	0.0184641	0.157709	0.241398	0.0290339
ENSG00000283571	0	0	0	0
ENSG00000283576	0	0.207337	0.292923	0.552446
ENSG00000283578	0	0	0	0
ENSG00000283580	16.28857	12.251147	8.755714	8.1168868
ENSG00000283582	0	0	0	0.15247
ENSG00000283583	1.18574	0	0.808307	0
ENSG00000283586	0	0	0.0957509	0.091221
ENSG00000283587	0.0450362	0.164735	0.148682	0.0711086
ENSG00000283594	0.0739377	0.0502383	0.446578	0.0689785
ENSG00000283597	0.6456985	0.573406	1.565334	2.194962
ENSG00000283599	0.0309171	0	0	0
ENSG00000283601	0	0	0.375066	0
ENSG00000283602	0.4164286	1.201613	4.317155	3.4995707
ENSG00000283605	0	0	0	0
ENSG00000283607	0	0	0	0
ENSG00000283611	1.18441	0.192689	0.132027	0.876846
ENSG00000283613	0	0	0.0357522	0.103121
ENSG00000283625	0.0602545	0.110247	0.247309	0.949371
ENSG00000283626	0	0	0	0.0672824
ENSG00000283632	0.478836	0.744727	1.00672	1.48997
ENSG00000283644	0.37937	0	0	0
ENSG00000283653	0	0	1.21916	0.28786
ENSG00000283654	0.2088761	0.2566984	0.3795944	0.6764538
ENSG00000283657	0.227025	0.857545	0	1.16196
ENSG00000283659	0	0	0.213882	0
ENSG00000283663	0	0	0.123558	0.114155
ENSG00000283669	0	1.47209	3.35689	2.19644
ENSG00000283679	0	0	0	0
ENSG00000283680	0	0	0	0.131291
ENSG00000283683	0.542112	0.565935	1.182617	0.951618
ENSG00000283686	0	0	0	0
ENSG00000283695	0	0	0	0
ENSG00000283697	0	0	0	0.168059
ENSG00000283698	0.85144	1.00679	1.28768	1.66973
ENSG00000283703	0	0.3049442	0.0521324	0.147134
ENSG00000283706	0.730975	2.31307	1.81497	0.798095
ENSG00000283709	8.135315	11.348409	6.819245	2.641249
ENSG00000283740	0.0627318	0.0255134	0.0342067	0.0986843
ENSG00000283752	0.170829	0.122842	0.312494	0.512695
ENSG00000283755	0.0362422	0.110558	0.325712	0.797802
ENSG00000283758	0	0	0.343228	0.721655
ENSG00000283761	0.55495403	0.8602252	1.71438270951573	1.301670891463
ENSG00000283765	9.98646	1.05889	0.817105	5.95007
ENSG00000283773	0	0	2.22283	3.38588
ENSG00000283776	0	0	0	0
ENSG00000283782	5.757725	4.6137277826	6.96272426	4.785831
ENSG00000283787	0.0860226	0	1.04483	0.175732
ENSG00000283809	26.51	25.0091	28.4635	22.9265
ENSG00000283865	0	0	0	0
ENSG00000283873	0	0	0.0648872	0.2753
ENSG00000283877	0	0.199469	0	0
ENSG00000283879	0	0	0.249006	0.235179
ENSG00000283886	0.0986104	1.0998	0	0.338086
ENSG00000283900	0.338513	0.432108	1.25552	0.790837
ENSG00000283906	0	0	0	0
ENSG00000283930	0.709202	0.697787	0.790282	1.2358
ENSG00000283940	0	0	0	0
ENSG00000283945	0.4364115	0.2745054	0.4407332	0.4530025
ENSG00000283948	0	0	0	0
ENSG00000283952	0	0	0	0.196862
ENSG00000283967	0	0.0206352	0	0
ENSG00000283972	0	0.300829	0	0.180522
ENSG00000283977	0.0623746	0	0.503823	0
ENSG00000283980	0.355092	0.458125	0.203197	0.269007
ENSG00000283988	0.0253905	0	0	0
ENSG00000283992	0.150535	0	0.103329	0.456547
ENSG00000284003	0	0	0	0
ENSG00000284018	0	0	0	0.13765
ENSG00000284024	2.9114752	3.574401	4.205958	3.546687
ENSG00000284042	0.0253905	0.0206352	0	0
ENSG00000284057	0.329477	0.773716	0.646287	0.279675
ENSG00000284060	4.19101	4.81234	7.6808	2.2436
ENSG00000284071	0	0	0	0
ENSG00000284098	0	0	0	0
ENSG00000284128	4.005644	5.196966	2.166731	1.2061968
ENSG00000284130	1.8894	2.10222	3.02341	0.607129
ENSG00000284138	0.400497	0.0977532	5.35969	0.127093
ENSG00000284167	0	0	0.0704513	0.202252
ENSG00000284171	0	0	0	0
ENSG00000284188	0.578508	0.705783	0.434305	0.493218
ENSG00000284194	16.919472	12.789492	18.797723	7.840797
ENSG00000284209	0.0253576	0.278418	0.623336	1.23754
ENSG00000284221	0	0	0	0
ENSG00000284233	0	0.567673	4.2543	1.60263
ENSG00000284234	0.0253905	0.0206352	0	0.160453
ENSG00000284242	0.397817	0.484982	0.987447	1.18217
ENSG00000284263	0	0	0	0
ENSG00000284283	0.0253905	0.0206352	0	0
ENSG00000284291	0	0	0	0
ENSG00000284292	0.519936	0.243765	0.770845	0.881449
ENSG00000284299	0.0189035	0.0180775	0	0.0389091
ENSG00000284300	0	0	0	0
ENSG00000284306	0	0	0	0
ENSG00000284308	5.95127	9.657828	16.436877	4.644669
ENSG00000284327	0	0	0	0
ENSG00000284328	0	0	0	0
ENSG00000284337	0.143073	0.0777146	0.6769614	0.4582884
ENSG00000284341	0.171962	0.0815766	0.587081	0.957311
ENSG00000284356	0.0253905	0.0206352	0	0.160453
ENSG00000284373	0	0	0	0
ENSG00000284380	0	0	0	0
ENSG00000284393	0	0	0.253771	0
ENSG00000284395	0.125371	0.179492	0.407499	0.0984099
ENSG00000284431	0.132376	0.485229	1.12178	1.11238
ENSG00000284438	0	0	0.0648872	0
ENSG00000284439	0	0	0	0
ENSG00000284461	0.367407	1.25145	1.0573	0.53209
ENSG00000284465	0.0253905	0.0206352	0	0.160453
ENSG00000284474	0	0	0	0
ENSG00000284479	0	0	0	0
ENSG00000284484	0.0604354	0.17206	0.461221	0.728788
ENSG00000284490	0	1.41651	3.11101	5.83973
ENSG00000284491	0.996578	0.39796	1.573758	1.560909
ENSG00000284505	1.9123445	2.54694	4.020918	2.717569
ENSG00000284512	0.86038911	0.8723891	1.506096	1.951948
ENSG00000284516	0.211032	0.154397	0	0.266465
ENSG00000284522	0	0	0	0.319181
ENSG00000284526	4.72604	6.24954	6.58416	8.74805
ENSG00000284546	0	0	0	0
ENSG00000284554	0.0171334	0.127182	0	0.106722
ENSG00000284558	0	0	0	0
ENSG00000284572	0	0	0.106508	0.303792
ENSG00000284591	0	0.141813	0.193076	0.0919414
ENSG00000284592	0	0	0	0
ENSG00000284603	2.51991	6.93728	4.40679	0
ENSG00000284605	0.0471321	0.17574	0.0751305	0.14443
ENSG00000284609	0.0421615	0.131274	0.0350473	0.0506733
ENSG00000284610	3.3304070972	4.29032	2.79745	4.5623
ENSG00000284611	0	0.0284497	0.190916	0.0733966
ENSG00000284613	16.9661	14.2999	16.7118	14.7527
ENSG00000284614	5.48465	0.353047	1.54589	0.480042
ENSG00000284617	1.48821	0.42649	0	2.6887
ENSG00000284619	0	0.744989	0	0
ENSG00000284620	18.43174	26.9157	27.81901	17.78919
ENSG00000284621	9.36893	11.7462	6.34038	0
ENSG00000284622	0	0	0.47403	1.12014
ENSG00000284625	0	0	0	0
ENSG00000284626	0.812047	0.273111	1.4300398	0.679319
ENSG00000284627	14.9368	11.399	3.25252	8.5523
ENSG00000284628	0	0	0	0
ENSG00000284629	0.188878	0	0	0.630106
ENSG00000284630	1.22432	2.28287	7.56814	2.16858
ENSG00000284631	1.06386	1.12519	0.992204	0.768001
ENSG00000284635	0	0	0.159731	0.153198
ENSG00000284636	3.69299	0	0	2.83698
ENSG00000284637	0	0	0	0
ENSG00000284638	0	0	0.558973	0.744252
ENSG00000284639	0	0	0.561054	0
ENSG00000284643	0	0	0	0.17616
ENSG00000284648	0.274572	0.372418	3.52356	1.6712
ENSG00000284649	3.4078	1.30185	15.44213	2.777544
ENSG00000284651	1.39226	3.61413	6.7751	0
ENSG00000284654	9.12664	2.21945	5.71214	1.81338
ENSG00000284655	1.72581	0.353047	0	0
ENSG00000284658	0	0	0	0
ENSG00000284659	2.38516	10.8783	0	12.2514
ENSG00000284660	4.92769	1.88712	2.54262	1.06345
ENSG00000284661	0	0	0	0
ENSG00000284662	0.0261612	0	0	0.0411916
ENSG00000284663	0	0	0	0
ENSG00000284665	0	0	0.961055	2.42805
ENSG00000284667	0	0	0	0
ENSG00000284670	0.2427671	0.779695	0.0495541	0.340409
ENSG00000284671	0.861895	0.553248	1.6944	1.07381
ENSG00000284673	0.29076	0.405025	2.71043	10.3783
ENSG00000284679	0	0	0	0
ENSG00000284680	0.0953528	0	0	0
ENSG00000284682	0	0	0.585847	0.276223
ENSG00000284684	0	0	0	2.3592
ENSG00000284686	0.31542	1.14581	2.055522	1.200306
ENSG00000284687	0.332364	3.14331	1.08417	0
ENSG00000284688	0	0.0536742	0.217926	0.347533
ENSG00000284689	0.0268034	0.0674369	0.0842171	0
ENSG00000284690	0.22258	0.0606228	0.123903	0.573017
ENSG00000284691	27.00123	20.212172	19.0531559	19.947972
ENSG00000284695	0	0.0483376	0.130622	0.148818
ENSG00000284698	2.15547	0.543563	0	0
ENSG00000284701	0	0.0517655	0.0700262	0.335072
ENSG00000284704	0	0	0	0
ENSG00000284706	0.114465	0	0	0
ENSG00000284709	0	0	0	0
ENSG00000284711	0	0	0.483809	0.610777
ENSG00000284713	0.102755	0.405352	1.423006	0.915782
ENSG00000284715	0	0	0	0.199964
ENSG00000284717	0	0	0	0
ENSG00000284718	0	0	0	0
ENSG00000284723	0.0842333	0.0342512	0.276355	0.265343
ENSG00000284724	0	0	0	0
ENSG00000284725	0	0	0.237015	0
ENSG00000284727	2.96121	4.30726	3.85609	3.5328
ENSG00000284728	2.15547	0.543563	0.537377	4.63265
ENSG00000284730	0.516923	0.819803	0.211824	1.05803
ENSG00000284731	1.23824	0.422274	0	0.777482
ENSG00000284732	0.109923	0.524013	0.754781	0.685418
ENSG00000284733	0	0.00342309	0	0
ENSG00000284740	2.26674	1.83288	3.02558	0.99985
ENSG00000284741	0	0	0	0
ENSG00000284742	0	0	0	0
ENSG00000284746	14.4971	19.5963	15.0451	17.1172
ENSG00000284753	1.448	0.850507	1.45086	0.760061
ENSG00000284762	0.575213	0.331647	1.00319	0.825847
ENSG00000284763	0.014265	0	0	0.0453558
ENSG00000284770	23.01629677628	17.337356784571	11.7486627226	16.5540442013454
ENSG00000284772	0.595927	0.335976	0.508955	0.396207
ENSG00000284773	0.605912	0.934763	0.636002	1.08729
ENSG00000284776	27.9516	23.0505	25.3714	29.1072
ENSG00000284779	0.238943	0.467526	0.637691	1.0015601
ENSG00000284783	0	0.562623	0.875589	2.28513
ENSG00000284788	0	0.217059	0	0.0954565
ENSG00000284791	0.495791	0.0587499	0	7.57875
ENSG00000284797	0	0	0.0670656	0.3659842
ENSG00000284800	0.0173282	0.279093	0.0934907	0.0988701
ENSG00000284820	1.65755	1.12643	2.51871	1.77536
ENSG00000284834	0.0279316	0	0	0.0439925
ENSG00000284840	0	0	0	0
ENSG00000284842	0.0141359	0.0291889	0.0630655	0
ENSG00000284844	0.0363481	0	0.151948	0
ENSG00000284847	0.163318	0.198174	0.558918	0.263056
ENSG00000284858	0	0	0.199109	0.284286
ENSG00000284862	3.013566	11.151957	16.149214	6.115963
ENSG00000284867	0.014265	0	0	0.0453558
ENSG00000284873	0.115149	0.255403	0.24219	0.249026
ENSG00000284874	50.713037	45.53469	23.707793	31.76809
ENSG00000284883	0	0.0512643	0	0.398121
ENSG00000284892	0	0	0	0
ENSG00000284895	0	0	0	0
ENSG00000284906	0.3394768	0.311029	0.984813	0.3582981
ENSG00000284917	0	0	0	0
ENSG00000284922	0.543821	0.904293	4.134155	0.5974594
ENSG00000284931	0.121507	0	0	3.84785
ENSG00000284932	0	1.09183	0.818552	0
ENSG00000284934	0.320353	0.534128	0.603771	0.24908
ENSG00000284946	0.462943	0.660469	0.772717	0.697263
ENSG00000284951	0.0225994	0.0413721	0.0184134	0.0532394
ENSG00000284952	0.0370327	0.330847	1.02109	0.577998
ENSG00000284956	0	0	0.16359	0.185646
ENSG00000284962	0.014265	0	0	0.0453558
ENSG00000284964	4.31265	1.60797	2.47071	0
ENSG00000284969	1.133588	1.246234	1.391749	1.888333
ENSG00000284976	6.81663	3.43092	5.71345	6.84635
ENSG00000284981	4.98505	5.98035	2.88481	9.4454
ENSG00000284985	0	0	0	0
ENSG00000284986	0	0.121281	0.492709	0.610777
ENSG00000284987	0.059609	0	0	0.299511
ENSG00000284989	0	0.0479148	0	0
ENSG00000285000	2.50426	0.645919	1.43954	2.20689
ENSG00000285010	0.0799469	0.454832	0.529627	0.336979
ENSG00000285020	0.266451	0.240585	0.154609	0
ENSG00000285025	0	0	0	0
ENSG00000285030	0.0472159	0	0	0.223638
ENSG00000285035	0.477159	0	0.311901	0.97643
ENSG00000285043	9.175393	9.078365	17.04715	8.6553119
ENSG00000285045	0	0.0386462	0.1041	0
ENSG00000285053	1.0842646	2.05279206	2.9393984	2.080271043
ENSG00000285057	9.50594	7.89159	10.1232	1.93579
ENSG00000285062	0	0	0	0
ENSG00000285064	0	0	0	0.51262
ENSG00000285076	0.014265	0	0	0.0453558
ENSG00000285077	1.624531	1.9466664	2.42507610075	3.767508
ENSG00000285082	4.126475	5.146826	12.27864	12.86224
ENSG00000285085	0	0	0.176888	0.0818518
ENSG00000285102	0	0	0.460281	0.652501
ENSG00000285115	0.014265	0	0	0.0453558
ENSG00000285116	0	0	0	0
ENSG00000285130	1.264106	2.8552737	4.578136	4.236016
ENSG00000285133	0	0	0	0
ENSG00000285135	0	0	0	0
ENSG00000285142	0	0	0.327784	0
ENSG00000285160	11.7383	3.50245	3.72564	8.63128
ENSG00000285162	0.120128	0.220252	0.299224	0.124359
ENSG00000285171	0	2.69818e-09	0.065773	0.109618
ENSG00000285188	0.502524	0.554131	0.210372	0.629385
ENSG00000285215	0.148503	0.787887	0.324175	0.275925
ENSG00000285218	10.55037	3.479627	11.698497	27.78027
ENSG00000285228	0	0	0	0.230878
ENSG00000285231	0.127111	0	0	0.100156
ENSG00000285237	0	0.25259	0.179564	0
ENSG00000285238	1.9267886	0.6819456	0.3632951178	0.539121
ENSG00000285245	0	0.107993	0.358881	0
ENSG00000285253	2.07243	1.55228	2.24499	2.0406
ENSG00000285254	0.752657	1.042361	0.0437242	0.295143
ENSG00000285257	7.73197	3.9481	6.10636	6.00223
ENSG00000285268	0	0	0	3.83081
ENSG00000285269	1.993831	1.601901	1.635287	3.5285138
ENSG00000285283	0.0700131	0.0936728	0.4951706	0.448214
ENSG00000285287	0.224262	0.164047	0.444148	0.424855
ENSG00000285292	0.132884	0.4572	8.7791	2.26367
ENSG00000285303	0.05783	0	0.0315131	0.0606318
ENSG00000285304	0.126173	0.123439	0.575121	0
ENSG00000285323	0	0	0	0
ENSG00000285329	0.0980343	0.748303	0.98431	1.10562
ENSG00000285330	0.0495607	0	0.346066	0
ENSG00000285370	0.014265	0	0	0.0453558
ENSG00000285382	1.6359411	2.706145	3.484224	3.883709
ENSG00000285388	0	0.0318761	0.385505	0.781683
ENSG00000285401	0	0	0.363177	0.173226
ENSG00000285404	0	0	0	0
ENSG00000285405	0	0	0	0.111238
ENSG00000285416	0.656503	1.55683	0.540174	0.747862
ENSG00000285417	8.487823	6.4992859	14.912175	14.654918
ENSG00000285420	0.24068	0.0366977	0.642091	0.189607
ENSG00000285437	18.185769	19.007393	15.326457	19.321237
ENSG00000285444	2.35298	1.40195	0.315463	1.09934
ENSG00000285445	0	0.0492987	0.231267	0.190657
ENSG00000285446	0.08708	0	0	0
ENSG00000285458	3.626341	2.701506	5.424	6.11493
ENSG00000285470	0	0	0	0.0635525
ENSG00000285471	0	0.527686	0.435942	0.688056
ENSG00000285472	0	0.0899229	0.152354	0
ENSG00000285476	1.45447	3.99024	1.22534	1.12267
ENSG00000285480	0.83157	0.086511	0.630137	0.620273
ENSG00000285491	0	0	0	0.0981718
ENSG00000285505	0.187185	0.0614942	0.0446732	0.0377378
ENSG00000285508	0	0	0	0
ENSG00000285509	0.178251	0.0519789	0.672095	0.202767
ENSG00000285522	0	0	0	0
ENSG00000285526	1.00051	0.345469	1.16829	2.2373
ENSG00000285528	0.0375387	0.320285	0.664902	0.58342
ENSG00000285531	0.276367	1.75513	0.220251	0.380526
ENSG00000285537	0.0279549	0.0339716	0	0.21943
ENSG00000285542	0.0377584	0.0268079	0.0378054	0.0403538
ENSG00000285547	0.148096	0.0472346	0.106827	0.0899086
ENSG00000285558	0.122812	0	0	0
ENSG00000285566	0	0	0.140982	0
ENSG00000285576	0.0225827	0	0.258769	0.0655475
ENSG00000285585	0	0.0371235	0	0.0442184
ENSG00000285589	2.82604	2.54707	4.67256	3.80238
ENSG00000285602	0.183838	0.238515	0.349709	0.285431
ENSG00000285607	0	0	0	0.0437519
ENSG00000285609	0	1.02795	4.26341	16.6918
ENSG00000285620	0	0	0	0
ENSG00000285625	0.922328	1.41811	0.313257	1.38665
ENSG00000285626	0	0	0	1.78973
ENSG00000285629	0.349556	0	0	0.427632
ENSG00000285635	0.198592	0	0	0.802278
ENSG00000285641	5.636	6.01997	14.7805	7.69845
ENSG00000285645	0.016272	0.118886	0.140176	0.169399
ENSG00000285655	0	0	0	0
ENSG00000285657	0	0	0	0
ENSG00000285659	0.064705	0.000192063	0.000442762	0.063518
ENSG00000285665	0.493831	0	1.01106	0.146421
ENSG00000285674	0	0	1.83645	1.7502
ENSG00000285687	0	0	0	0
ENSG00000285690	0	0.458537	0	1.92201
ENSG00000285697	0.39534	0.427628	0.367491	0.532872
ENSG00000285708	0.150067	0.0418148	0.8412477	0.3002783
ENSG00000285713	0.153538	0.235935	0.131251	0.146484
ENSG00000285720	0	0	0	0
ENSG00000285723	0	0	0	6.53866
ENSG00000285733	1.488801	2.0196	2.37348	2.801644
ENSG00000285745	0	0	0	0
ENSG00000285746	0	0	0	0
ENSG00000285749	2.24243	4.660689	9.74375	12.63005
ENSG00000285753	0	0	0	0
ENSG00000285760	0	0	0	0
ENSG00000285762	0	0.0671382	0.501193	0.47359
ENSG00000285765	0	0	0	0
ENSG00000285772	0.33738	0	0.518727	0.15153
ENSG00000285776	0	0	2.22692	0
ENSG00000285777	0.33672	1.23866	2.98658	0.338059
ENSG00000285779	0	0.107566	0	0
ENSG00000285781	0	0.388605	0.032605	0.188169
ENSG00000285791	1.0849544	2.678235	6.44719	4.977819
ENSG00000285794	35.5434	46.2455	88.0055	37.2494
ENSG00000285799	0.700686	1.25319	2.45207	2.35397
ENSG00000285814	0	0.0316171	0	0
ENSG00000285815	1.12193	0.89336	1.155078	1.45017
ENSG00000285816	0.589705	0.109513	0.276743	1.20864
ENSG00000285818	0.0366132	0	0.0299155	0
ENSG00000285827	2.122086	1.972634	1.533993	2.434831
ENSG00000285837	0.133702	0.415948	0.654417	1.09245
ENSG00000285839	0	0	0	0
ENSG00000285843	0	0	0	0
ENSG00000285854	0.342447	0.901416	0.826415	1.282268
ENSG00000285862	0.0158783	0	0	0
ENSG00000285868	0.603006	0.289126	0.288359	1.28074
ENSG00000285880	0.148178	0.449241	0.466731	0.63691
ENSG00000285891	0	0.603177	0.567817	0.886804
ENSG00000285897	0.0188157	0.10972	0.239812	0.0537189
ENSG00000285901	2.7468602	2.850811	4.18063	4.265521
ENSG00000285912	0	1.09732	0	0
ENSG00000285913	0	0	0	0
ENSG00000285920	1.3481465	1.7716115	3.840482	3.157432
ENSG00000285927	0.0158783	0	0	0
ENSG00000285932	1.00284	1.24265	1.28312	1.78212
ENSG00000285937	0	0	0	0
ENSG00000285938	0.575643	1.53972	4.20092	2.50145
ENSG00000285942	0.843295	1.82389	3.66633	4.12074
ENSG00000285943	0.216302	0.690113	2.35515	0.511312
ENSG00000285944	1.4504	0.224409	0	0.602244
ENSG00000285946	0	0	0	0
ENSG00000285947	0	0	0	0
ENSG00000285950	0	0.106131	0	0
ENSG00000285953	0.19843	0.0504704	0.449518	0.290513
ENSG00000285975	0	0	0	0
ENSG00000285976	0.578856	9.297237	3.301902	7.24051
ENSG00000285978	0.240504	0.249554	0.058654	0.114754
ENSG00000285982	1.45429	3.35519	0.654586	1.82899
ENSG00000285986	0	0	0.0807008	0.231326
ENSG00000285989	0	0	0	0
ENSG00000285990	0.14907	0	0.0938005	0
ENSG00000285991	0.262717	0.79588	0.498417	0.876475
ENSG00000286001	4.13118	2.69841	2.73114	2.61102
ENSG00000286005	0	0	0	0
ENSG00000286007	0	0	0	0
ENSG00000286014	0	0	0	0
ENSG00000286015	0.0608351	0.581178	0.712419	0.808381
ENSG00000286019	1.93597	1.43029	1.60563	2.4964
ENSG00000286022	0.192031	1.02063	2.1589	0.397084
ENSG00000286025	4.90363	6.98681	1.42818	1.98702
ENSG00000286030	0.249316	0.202678	0.548084	0.065584
ENSG00000286038	0	0	0	0
ENSG00000286053	0.3361806	0.67829	0.322509	2.37318
ENSG00000286064	2.47143	1.81076	7.14925	2.98358
ENSG00000286070	27.1046583	23.1933	31.8040113	19.5342240181464
ENSG00000286073	0	0	0.0742493	0.0356862
ENSG00000286075	0	0	0	0
ENSG00000286088	0	0.0392307	0.360419	0
ENSG00000286095	2.686668	3.6426	2.195729	9.004799
ENSG00000286098	0.158162	0.0177492	0.478062	0.359182
ENSG00000286102	0	0.200985	0	0.0322884
ENSG00000286105	0.305997012404	0.07249750321913	0.490637	0.483444
