sample_ERR1709728	sample_ERR1709727	sample_ERR1709726	sample_ERR1709725
ENSMUSG00000097920	0.169042	0.211249	0.293256	0.157578
ENSMUSG00000097929	13.288336	13.478239	17.029405	13.405202
ENSMUSG00000097931	0	0	0	0
ENSMUSG00000097935	0	0	0	0
ENSMUSG00000097936	0	0	0	0
ENSMUSG00000097937	0	0	0	0
ENSMUSG00000097938	0	0	0	0
ENSMUSG00000097939	0	0	0	0
ENSMUSG00000097940	0	0	0	0
ENSMUSG00000097941	0	0	0	0
ENSMUSG00000097943	0.16883	0	0	0
ENSMUSG00000097945	0.264837	0	0	0
ENSMUSG00000097946	0	0	0	0
ENSMUSG00000097947	0	0	0.0754328	0
ENSMUSG00000097948	0	0	0	0
ENSMUSG00000097949	0	0	0.074656	0
ENSMUSG00000097950	0.345017	0.107796	0.224482	0.160831
ENSMUSG00000097951	0	0.104326	0	0
ENSMUSG00000097952	0	0	0	0
ENSMUSG00000097954	0	0	0.378589	0
ENSMUSG00000097955	0	0	0	0
ENSMUSG00000097957	0	0	0	0
ENSMUSG00000097958	0	0	0.0734895	0
ENSMUSG00000097959	0	0	0	0
ENSMUSG00000097963	0	0.112303	0	0
ENSMUSG00000097964	0	0	0	0
ENSMUSG00000097965	0	0	0	0
ENSMUSG00000097966	0	0	0	0
ENSMUSG00000097968	0	0	0	0
ENSMUSG00000097972	0	0	0	0
ENSMUSG00000097973	0.172256	0.107239	0.0743285	0
ENSMUSG00000097975	0	0.107303	0.0744856	0
ENSMUSG00000097977	3.08713	2.08861	1.72557	2.50588
ENSMUSG00000097979	0	0.46569	1.2075200589477	0.642019
ENSMUSG00000097981	0	0.10375	0	0
ENSMUSG00000097982	0	0	0	0
ENSMUSG00000097984	0	0	0	0
ENSMUSG00000097985	0	0	0	0
ENSMUSG00000097987	0	0	0	0
ENSMUSG00000097989	0	0.23871	0.26062	0
ENSMUSG00000097991	2.65949	1.7657	1.51414	2.47946
ENSMUSG00000097993	0.0500673	0.172071	2.597612	1.675035
ENSMUSG00000097996	1.5246	0.846827	1.10224	0.157933
ENSMUSG00000097999	0.172328	0	0	0
ENSMUSG00000098000	1.70724	0.829741	1.72792	1.23797
ENSMUSG00000098002	0.164761	0	0.0714902	0
ENSMUSG00000098003	0	0	0	0
ENSMUSG00000098004	1.10134	2.1088	0	0.455967
ENSMUSG00000098005	0	0	0	0
ENSMUSG00000098006	0	0.111846	0	0.168996
ENSMUSG00000098007	0	0.106937	0.222694	0.15955
ENSMUSG00000098009	0	0	0	0
ENSMUSG00000098010	0	0	0	0
ENSMUSG00000098011	0	0	0	0
ENSMUSG00000098012	0.166402	0	0	0
ENSMUSG00000098013	0	0	0	0
ENSMUSG00000098015	0	0	0	0
ENSMUSG00000098016	0	0	0	0
ENSMUSG00000098017	0	0.260236	0	0
ENSMUSG00000098019	0.206952	0	0.178719	0
ENSMUSG00000098021	0.181953	0.227368	0.552435	0.169605
ENSMUSG00000098022	7.0631670208525	5.29997801	6.172408	8.201023
ENSMUSG00000098023	0.166771	0.10421	0.217016	0.155482
ENSMUSG00000098025	0	0	0	0
ENSMUSG00000098026	0	0	0	0.167356
ENSMUSG00000098028	0	0	0	0.167339
ENSMUSG00000098029	0	0	0	0.160463
ENSMUSG00000098030	0	0	0	0
ENSMUSG00000098031	0	0	0	0
ENSMUSG00000098033	0	0	0	0
ENSMUSG00000098035	0	0	0	0
ENSMUSG00000098036	0	0	0	0
ENSMUSG00000098037	0.859584	0.214852	0.298283	0.320559
ENSMUSG00000098038	0.374819	0.312285	0.216775	0.116482
ENSMUSG00000098039	1.57791	2.73886	2.73774	2.77874
ENSMUSG00000098042	0	0	0	0
ENSMUSG00000098043	1.01817	0	0.220599	0.475272
ENSMUSG00000098044	0	0	0	0
ENSMUSG00000098046	0	0	0	0
ENSMUSG00000098047	0.324897	0.203036	0.352318	0.151452
ENSMUSG00000098048	0	0	0	0
ENSMUSG00000098050	0.164401	0.205477	0.998351	0.459819
ENSMUSG00000098052	0	0	0	0
ENSMUSG00000098054	0	0	0	0
ENSMUSG00000098056	0.169284	0	0.300883	0
ENSMUSG00000098057	0.384167	0.730616	0.849851	0.35078
ENSMUSG00000098058	0	0	0	0
ENSMUSG00000098059	0	0	0	0
ENSMUSG00000098060	0	0	0	0
ENSMUSG00000098062	5.60415	4.05481	6.14112	4.39983
ENSMUSG00000098064	0.169782	0	0	0.316579
ENSMUSG00000098065	0.416515	0.370946	0.472494	0.702145
ENSMUSG00000098067	1.40258	1.42421	1.36887	2.12492
ENSMUSG00000098068	2.54304	1.64389	1.90144	2.52826
ENSMUSG00000098069	0	0	0.0934805	0
ENSMUSG00000098070	0	0	0	0
ENSMUSG00000098071	0	0	0	0
ENSMUSG00000098073	0	0	0	0
ENSMUSG00000098074	0	0	0	0.203253
ENSMUSG00000098076	1.6027	1.55139	1.93828	1.6051
ENSMUSG00000098077	0	0	0	0
ENSMUSG00000098078	0	0	44.0301	37.2466
ENSMUSG00000098079	0	0	0	0
ENSMUSG00000098080	0.165669	0.310565	0.718605	0.154455
ENSMUSG00000098081	0.237642	0	0	0
ENSMUSG00000098082	0	0.114912	0.079767	0
ENSMUSG00000098083	0	0	0	0
ENSMUSG00000098084	0	0	0	0
ENSMUSG00000098085	0	0	0	0
ENSMUSG00000098089	0	0	0	0
ENSMUSG00000098090	2.791586	4.41944	4.485321	3.577568
ENSMUSG00000098091	0.364371	0.452942	0.632386	0.510013
ENSMUSG00000098092	0.345068	0.539176	0.523891	0.643572
ENSMUSG00000098093	1.87821	6.58424	3.80832	4.32869
ENSMUSG00000098094	0	0	0	0
ENSMUSG00000098095	0	0	0	0
ENSMUSG00000098099	0	0	0	0
ENSMUSG00000098100	0	0	0	0
ENSMUSG00000098101	2.31701	3.22978	3.47894	5.31733
ENSMUSG00000098102	0	0.10319	0	0
ENSMUSG00000098103	0	0.114353	0.0793788	0
ENSMUSG00000098104	0.111156	0.0692999	0.0480826	0.208362
ENSMUSG00000098105	0	0	0	0
ENSMUSG00000098106	0	0	0	0
ENSMUSG00000098110	0.339182	0.317918	0.294247	0.632445
ENSMUSG00000098111	0.274225	0.810286	0.558171	0.489013
ENSMUSG00000098112	5.593574	6.027433	5.341841	6.124729
ENSMUSG00000098113	0.829518	0.271671	0.78168	0.306633
ENSMUSG00000098114	0	0	0	0
ENSMUSG00000098115	0	0	0	0
ENSMUSG00000098116	0	0	0	0.157401
ENSMUSG00000098118	0.480598	1.20125	0.833858	1.3442
ENSMUSG00000098119	0	0	0.148463	0
ENSMUSG00000098121	1.04203	0	0	0
ENSMUSG00000098122	0	0	0	0
ENSMUSG00000098123	0.429932	0	0.942229	1.53838
ENSMUSG00000098124	0	0	0	0
ENSMUSG00000098125	0	0	0	0
ENSMUSG00000098126	0	0.109173	0	0.325772
ENSMUSG00000098130	2.01016	2.61686	2.83377	3.12349
ENSMUSG00000098131	0	0	0	0
ENSMUSG00000098132	1.41704	1.57724	1.15248	1.81653
ENSMUSG00000098134	16.4017	14.6414	15.1435	20.2066
ENSMUSG00000098135	0	0.211707	0	0.157933
ENSMUSG00000098136	0	0	0	0
ENSMUSG00000098137	0	0	0	0
ENSMUSG00000098138	0	0	0.149945	0
ENSMUSG00000098139	0	0	0.154254	0
ENSMUSG00000098140	0	0.145539	0	0
ENSMUSG00000098141	0	0.103654	0.215829	0
ENSMUSG00000098142	2.51157	2.51523	2.70546	2.53695
ENSMUSG00000098143	10.2602	10.134	12.7771	12.3428
ENSMUSG00000098147	0	0	0	0
ENSMUSG00000098149	0	0	0	0
ENSMUSG00000098152	0	0	0	0
ENSMUSG00000098153	0.45862	0.573157	0.198931	0
ENSMUSG00000098154	0	0	0	0
ENSMUSG00000098156	0.810464	0	0.360605	0
ENSMUSG00000098157	1.17521	3.427	3.22848	1.8261
ENSMUSG00000098158	2.7435	3.265148	3.278824	5.36842
ENSMUSG00000098159	0.332069	0	0.144038	0
ENSMUSG00000098162	0	0	0	0
ENSMUSG00000098163	0	0	0	0
ENSMUSG00000098165	0	0	0	0
ENSMUSG00000098167	0	0	0	0
ENSMUSG00000098169	0	0	0	0
ENSMUSG00000098170	0	0	0	0
ENSMUSG00000098171	0	0	0	0
ENSMUSG00000098173	0	0	0	0
ENSMUSG00000098174	0	0	0	0.159188
ENSMUSG00000098175	0.49646	0	0.0717815	0
ENSMUSG00000098176	6.96142	7.22478	5.71058	7.72862
ENSMUSG00000098177	0	0	0	0
ENSMUSG00000098179	0	0	0	0
ENSMUSG00000098180	0	0	0.184342	0
ENSMUSG00000098181	0	0	0	0
ENSMUSG00000098185	0	0	0	0
ENSMUSG00000098186	0	0	0	0
ENSMUSG00000098187	0	0.108257	0	0
ENSMUSG00000098188	13.5223	14.3688	13.294	15.6147
ENSMUSG00000098189	0	0	0	0
ENSMUSG00000098190	0	0	0	0
ENSMUSG00000098192	0	0	0.233709	0.239031
ENSMUSG00000098193	0	0.111636	0.0774933	0
ENSMUSG00000098194	0	0	0.0747146	0
ENSMUSG00000098195	0	0	0	0
ENSMUSG00000098198	0	0	0.209747	0
ENSMUSG00000098199	0	0	0.157607	0.169378
ENSMUSG00000098200	0	0	0	0
ENSMUSG00000098201	2.08204	0.325419	1.80621	1.4577
ENSMUSG00000098203	0	0	0	0
ENSMUSG00000098205	0	0	0	0
ENSMUSG00000098207	0	0	0	0
ENSMUSG00000098208	0	0.244572	0	0.56068
ENSMUSG00000098209	0	0	0.073479	0
ENSMUSG00000098210	0	0	0.519915	2.79372
ENSMUSG00000098212	0	0	0	0
ENSMUSG00000098213	0	0	0	0
ENSMUSG00000098214	0	0	0	0
ENSMUSG00000098215	0	0	0	0
ENSMUSG00000098216	0	0	0	0
ENSMUSG00000098217	0	0.258347	0.717122	0.385395
ENSMUSG00000098218	0.175119	0	0.0759597	0
ENSMUSG00000098219	0	0	0	0
ENSMUSG00000098222	0.19727	0.123516	0.170712	0
ENSMUSG00000098223	0	0	0	0
ENSMUSG00000098224	5.26534	4.00387	5.92351	4.32224
ENSMUSG00000098225	0	0	0	0
ENSMUSG00000098226	0	0	0	0
ENSMUSG00000098227	0	0	0	0
ENSMUSG00000098228	0	0	0	0
ENSMUSG00000098229	0	0	0	0
ENSMUSG00000098231	0	0	0	0
ENSMUSG00000098232	0	0.332435	0.368323	0.329886
ENSMUSG00000098235	0.673053	0.315429	0.583887	0.47062
ENSMUSG00000098236	0.494826	0.257386	0.0715454	0.461331
ENSMUSG00000098237	0	0	0	0
ENSMUSG00000098238	0.752668	0.705858	0.57606	0
ENSMUSG00000098240	0	0	0	0
ENSMUSG00000098241	0	0	0.109113	0.234523
ENSMUSG00000098242	1.38007	2.29964	0.997697	1.50109
ENSMUSG00000098244	0	0	0.137948	0
ENSMUSG00000098245	0	0	0.0753457	0
ENSMUSG00000098246	0	0	0	0
ENSMUSG00000098272	0	0	0	0
ENSMUSG00000098274	661.33581	682.60188	559.56657	577.48043
ENSMUSG00000098275	2.72361	3.53474	3.72594	2.95841
ENSMUSG00000098278	0	0	0	0
ENSMUSG00000098290	0	0	0	0
ENSMUSG00000098306	0	0	0.0346996	0
ENSMUSG00000098309	0	0	0	0
ENSMUSG00000098313	0	0	0	0
ENSMUSG00000098330	0	0	0	0
ENSMUSG00000098332	28.2015	28.11914	23.83879	24.52564
ENSMUSG00000098333	0	0	0	0
ENSMUSG00000098335	0	0	0	0
ENSMUSG00000098348	0	0	0	0
ENSMUSG00000098354	1.44134	1.29876	1.73255	1.67251
ENSMUSG00000098374	8.92275	8.94534	8.26936	9.02282
ENSMUSG00000098382	0	0	0	0
ENSMUSG00000098386	0	0	0	0
ENSMUSG00000098387	0	0.183352	0.224446	2.87954
ENSMUSG00000098404	0	0	0	0
ENSMUSG00000098412	0.296756	0.74042	0.257276	0
ENSMUSG00000098420	0	0	0	0
ENSMUSG00000098421	0	0	0	0
ENSMUSG00000098426	0.140608	0.0180433	0	0
ENSMUSG00000098438	0	1.56013	0.270744	1.16386
ENSMUSG00000098456	0.512238	1.17364	0.592503	1.43269
ENSMUSG00000098468	0.723208	0.903825	1.02955	0.674253
ENSMUSG00000098469	0	0	0	0
ENSMUSG00000098470	0	0	0.0460029	0
ENSMUSG00000098471	0	0.903825	0	0.674253
ENSMUSG00000098485	0	0	0	0
ENSMUSG00000098488	5.5994	5.920565	3.264318	6.547397
ENSMUSG00000098492	1.73904	4.07505	4.15156	6.05333
ENSMUSG00000098505	7.095422	5.911902	6.953738	6.529958
ENSMUSG00000098506	0.0592787	0	0.0525389	0
ENSMUSG00000098508	0	0	0	0
ENSMUSG00000098509	0.209225	0.104123	0.277614	0.313171
ENSMUSG00000098520	0	0.92761	1.07318	0
ENSMUSG00000098528	0.150578	0.0960141	0.133298	0
ENSMUSG00000098530	0	0	0	0
ENSMUSG00000098549	0	0	0.100481	0
ENSMUSG00000098557	29.3295	28.6619	29.231108	32.9816
ENSMUSG00000098559	0.644174	0.670345	0.558252	0
ENSMUSG00000098561	0	0	0	0
ENSMUSG00000098564	0	0	0	0
ENSMUSG00000098590	0	0	0	0.120124
ENSMUSG00000098640	0	0.160634	0	0
ENSMUSG00000098644	0	0	0	0
ENSMUSG00000098650	17.8119	14.9216	16.5067	15.3711
ENSMUSG00000098668	0	0	0	0
ENSMUSG00000098678	0.142114	0.222007	0.154108	0.132494
ENSMUSG00000098692	0.453857	0.408013	0.18676	0.943176
ENSMUSG00000098707	1.31569	2.19237	0.760926	2.45326
ENSMUSG00000098713	0	0	0	0
ENSMUSG00000098715	0.984311	0.511313	1.050102	0
ENSMUSG00000098741	0.877127	0	0	0
ENSMUSG00000098744	0	0	0	0
ENSMUSG00000098748	0	0	0	0
ENSMUSG00000098754	0	0	0	0
ENSMUSG00000098761	0	0.771499	2.46022	0.921412
ENSMUSG00000098773	0	0	0	0
ENSMUSG00000098779	0	0	0	0
ENSMUSG00000098781	0.886754	1.04637	0.619771	0.624037
ENSMUSG00000098782	0	0	0	0
ENSMUSG00000098789	6.926198	8.95158	8.140764	8.222803
ENSMUSG00000098794	0	0	0	0
ENSMUSG00000098796	0	0	0.210482	0
ENSMUSG00000098799	0	0	0	0
ENSMUSG00000098814	0	0.767329	0	0
ENSMUSG00000098832	0.13826	0.888189	0.748802	0.403222
ENSMUSG00000098837	1.36752	2.13631	3.26247	3.82486
ENSMUSG00000098847	0	0	0	0
ENSMUSG00000098861	0	0	0	0
ENSMUSG00000098888	0	0	0	0
ENSMUSG00000098893	4.99989	5.1786	3.74274	5.71159
ENSMUSG00000098895	0	0	0	0
ENSMUSG00000098897	0	0	0.0581027	0
ENSMUSG00000098900	9.1671221	8.39867	8.23937	10.3115
ENSMUSG00000098905	2.46173	2.51724	2.68291	2.41328
ENSMUSG00000098909	0	0	0	0
ENSMUSG00000098915	6.45181	6.15428	7.2895	6.72001
ENSMUSG00000098923	15.8984	14.9017	13.45819	14.680952
ENSMUSG00000098924	0	0	0	0
ENSMUSG00000098934	1.88008	0.391355	0.99087	0.209654
ENSMUSG00000098935	0	0.205235	0.142466	0.306211
ENSMUSG00000098945	0	0	0	0
ENSMUSG00000098947	0	0	0	0
ENSMUSG00000098949	0	0	0	0
ENSMUSG00000098950	9.463319429	9.595501	12.5653812	12.37528
ENSMUSG00000098985	0.270044	0.714143	0.395323	0.255846
ENSMUSG00000098987	0.133552	0.0922934	0.116101	0
ENSMUSG00000099008	2.07772	1.66184	1.84064	1.78212
ENSMUSG00000099009	3.22948e-06	0	0	0
ENSMUSG00000099019	0.359874	0	0.156198	0.81295
ENSMUSG00000099032	0.236893	0.30286	0.580652	0.607359
ENSMUSG00000099034	20.128823	21.488311	22.187694	23.43215
ENSMUSG00000099041	2.02068	3.05404	3.28849	2.64161
ENSMUSG00000099055	1.58762	1.98412	0.86081	0.469628
ENSMUSG00000099056	0	0	0	0
ENSMUSG00000099057	0	0	0	0
ENSMUSG00000099064	2.46602	1.54095	1.06966	0
ENSMUSG00000099083	14.989829	13.0621939	18.902335	13.71039225874
ENSMUSG00000099085	0	0.121759	0	0.181664
ENSMUSG00000099087	0	0	0	0
ENSMUSG00000099102	0	0	0	0
ENSMUSG00000099104	2.4071	2.3501	3.06713	3.22563
ENSMUSG00000099115	0.200916	0.252773	0.701948	0.750991
ENSMUSG00000099120	0.308885	0	0	0
ENSMUSG00000099138	0	0	0.093169	0.0667514
ENSMUSG00000099178	0	0	0	0
ENSMUSG00000099182	0	0	0	0
ENSMUSG00000099188	0	0	0	0
ENSMUSG00000099198	0	0	0	0
ENSMUSG00000099216	0	0.176026	0.12219	0.262631
ENSMUSG00000099220	0	0	0	0
ENSMUSG00000099239	0	0	0	0
ENSMUSG00000099241	0	1.98153	0.599989	0.551534
ENSMUSG00000099242	0	0.223273	0.46496	0
ENSMUSG00000099253	0.63949	0.266283	0.0924407	0.198735
ENSMUSG00000099256	0	0	0	0
ENSMUSG00000099269	0	0	0	0
ENSMUSG00000099274	0	0	0	0
ENSMUSG00000099276	0	0	0	0
ENSMUSG00000099294	0	0	0	0
ENSMUSG00000099298	0	0	0	0
ENSMUSG00000099310	17.9409	7.76128	12.571	16.7264
ENSMUSG00000099313	0	0	0	0
ENSMUSG00000099335	0	0	0	0
ENSMUSG00000099337	0	0	0	0
ENSMUSG00000099339	0	0	0	0
ENSMUSG00000099342	1.32475	1.68213	2.37344	0.632207
ENSMUSG00000099344	0	0	0	0
ENSMUSG00000099346	0	0	0	0
ENSMUSG00000099347	0	0	0	0
ENSMUSG00000099350	0	0	0	0
ENSMUSG00000099351	0	0	0	0
ENSMUSG00000099352	0	0	0	0
ENSMUSG00000099353	0	0	0	0
ENSMUSG00000099357	0	0	0	0
ENSMUSG00000099359	0.609017	0.761116	0.792502	0
ENSMUSG00000099363	0	0	0	0
ENSMUSG00000099366	0	0	0	0
ENSMUSG00000099367	0	0	0	0
ENSMUSG00000099368	0	0	0	0
ENSMUSG00000099369	0	0	0	0
ENSMUSG00000099371	0	0	0	0
ENSMUSG00000099374	0	0	0	0
ENSMUSG00000099376	0	0	0	0
ENSMUSG00000099377	0	0	0	0
ENSMUSG00000099381	0.838035	0.261832	0.424091	0.130218
ENSMUSG00000099382	1.92035	0	0.832971	0.596786
ENSMUSG00000099383	0	0	0	0
ENSMUSG00000099385	0	0	0	0
ENSMUSG00000099386	0	0	0	0
ENSMUSG00000099389	8.63596	2.54986	10.6639	10.0886
ENSMUSG00000099393	0	0	0	0
ENSMUSG00000099394	0	0	0	0
ENSMUSG00000099396	0	0	0	0
ENSMUSG00000099397	1.71224	0.821911	2.7397	1.54967
ENSMUSG00000099398	0.113788	0.0474018	0.0987131	0.106085
ENSMUSG00000099400	0.0451191	0.0563874	0.0592334	0.042065
ENSMUSG00000099403	0	0	0	0
ENSMUSG00000099405	2.37187	1.38139	2.2498	2.13024
ENSMUSG00000099409	0	0	0	0
ENSMUSG00000099410	0	0	0	0
ENSMUSG00000099412	0	0	0	0
ENSMUSG00000099414	0	0	0	0
ENSMUSG00000099417	3.11791	2.09293	2.92363	2.89201
ENSMUSG00000099418	0.3482111	1.234882	0.523894	2.226106
ENSMUSG00000099420	0	0	0	0
ENSMUSG00000099422	0.412129	0.570243	0.297942	0.384232
ENSMUSG00000099423	0.64561	0.538339	0.476712	0.401641
ENSMUSG00000099425	0	0	0	0
ENSMUSG00000099427	0	0	0	0
ENSMUSG00000099428	0	10.8459	8.78357	13.4851
ENSMUSG00000099432	0	0	0.143655	0
ENSMUSG00000099433	0	0	0.362496	0
ENSMUSG00000099434	0	0	0	0
ENSMUSG00000099435	0.246602	0	0	0
ENSMUSG00000099438	0	0	0	0
ENSMUSG00000099439	0	0	0	0
ENSMUSG00000099441	0	0	0	0
ENSMUSG00000099443	0	0	0.0595885	0
ENSMUSG00000099444	0	0	0	0
ENSMUSG00000099445	0	0	0	0
ENSMUSG00000099448	0	0	0.149312	0
ENSMUSG00000099450	0	0	0	0
ENSMUSG00000099451	0	0	0	0
ENSMUSG00000099453	0	0	0	0
ENSMUSG00000099454	0.954488	1.7893	0.910841	0.711902
ENSMUSG00000099455	13.0248	14.4395	15.0063	12.5019
ENSMUSG00000099457	0	0	0	0
ENSMUSG00000099458	0	0	0	0
ENSMUSG00000099460	0	0	0	0
ENSMUSG00000099464	0	0	0	0
ENSMUSG00000099466	0	0	0	0
ENSMUSG00000099467	0	0	0	0
ENSMUSG00000099469	0	0	0	0
ENSMUSG00000099471	0.60484	1.12215	1.51267	2.27842
ENSMUSG00000099473	4.94217	7.91357	5.89522	2.87977
ENSMUSG00000099476	0	0	0	0
ENSMUSG00000099477	0	0	0	0
ENSMUSG00000099481	18.80733	20.321364	21.74152	21.63998
ENSMUSG00000099483	0	0	0	0
ENSMUSG00000099484	0	0	0	0
ENSMUSG00000099486	0.147045	0	0.0956736	0.205637
ENSMUSG00000099487	0	0	0	0
ENSMUSG00000099488	0	0	0	0
ENSMUSG00000099489	0	0	0	0
ENSMUSG00000099490	0	0	0	0
ENSMUSG00000099492	0.271079	0.0859125	0.145843	0.507362
ENSMUSG00000099493	0	0	0	0
ENSMUSG00000099495	0	0	0	0
ENSMUSG00000099497	0	0	0	0
ENSMUSG00000099499	0	0	0	0
ENSMUSG00000099504	0	0	0	0
ENSMUSG00000099507	0	0	0	0
ENSMUSG00000099509	0	0	0	0
ENSMUSG00000099511	0	0	0	0
ENSMUSG00000099513	0	0	0	0
ENSMUSG00000099514	0	0	0	0
ENSMUSG00000099517	1.9668	2.29295	0.537587	1.16299
ENSMUSG00000099518	0	0	0	0
ENSMUSG00000099522	0	0	0	0
ENSMUSG00000099523	0	0	0	0
ENSMUSG00000099524	0	0	0	0
ENSMUSG00000099525	0	0	0	0
ENSMUSG00000099527	0	0	0	0
ENSMUSG00000099529	0	0	0	0
ENSMUSG00000099530	0	0	0	0
ENSMUSG00000099531	0	0	0	0
ENSMUSG00000099534	0	0	0	0
ENSMUSG00000099535	0	0	0	0
ENSMUSG00000099536	0	0	0	0
ENSMUSG00000099539	0	0	0.345715	0.480689
ENSMUSG00000099541	0	0	0	0
ENSMUSG00000099542	0	0	0	0
ENSMUSG00000099544	0	0	0	0
ENSMUSG00000099545	0	0	0	0
ENSMUSG00000099546	0	0	0	0
ENSMUSG00000099547	0	0	0	0
ENSMUSG00000099549	0	0	0	0
ENSMUSG00000099550	0	0	0	0
ENSMUSG00000099560	0	0	0	0
ENSMUSG00000099562	0	0	0	0
ENSMUSG00000099563	0.468621	0.439242	0.152452	0
ENSMUSG00000099564	0.967896	1.20962	0.909643	1.12797
ENSMUSG00000099565	0	0	0	0
ENSMUSG00000099566	0	0	0	0
ENSMUSG00000099569	1.33459	0.953083	0.909687	0.88875
ENSMUSG00000099570	0	0	0	0
ENSMUSG00000099571	0.66891	0.734358	0.623041	0.852181
ENSMUSG00000099572	0	0	0	0
ENSMUSG00000099573	0	0	0	0
ENSMUSG00000099575	0	0	0	0
ENSMUSG00000099577	0	0	0	0
ENSMUSG00000099578	0	0	0	0
ENSMUSG00000099581	0	0.0985302	0	0
ENSMUSG00000099582	1.32535	2.89861	2.58698	1.85345
ENSMUSG00000099583	6.95215	6.14737	5.79467	9.09044
ENSMUSG00000099584	0	0	0	0
ENSMUSG00000099585	0	0	0	0
ENSMUSG00000099586	0	0	0	0
ENSMUSG00000099588	0	0	0	0
ENSMUSG00000099589	0	0	0	0
ENSMUSG00000099591	1.65237	1.41494	1.39305	1.15671
ENSMUSG00000099592	0.200837	0	0.0871153	0
ENSMUSG00000099594	0	0	0	0
ENSMUSG00000099596	0	0	0	0
ENSMUSG00000099598	0	0	0	0
ENSMUSG00000099600	0	0	0	0
ENSMUSG00000099603	0	0	0	0
ENSMUSG00000099604	0	0	0.379357	0
ENSMUSG00000099606	0	0	0	0
ENSMUSG00000099607	0	0	0	0
ENSMUSG00000099610	0	3.83664	2.66324	2.86214
ENSMUSG00000099611	0.096056426	0	0.0414808	0
ENSMUSG00000099612	0	0	0	0
ENSMUSG00000099614	0	0	0	0
ENSMUSG00000099615	4.77267	4.20032	4.58271	4.91581
ENSMUSG00000099617	0	0	0	0
ENSMUSG00000099618	3.60465	3.01389	2.73054	5.61982
ENSMUSG00000099620	0	0	0	0
ENSMUSG00000099621	0	0	0	0
ENSMUSG00000099623	0	0	0	0
ENSMUSG00000099624	0	0	0	0
ENSMUSG00000099626	0	0	0	0
ENSMUSG00000099627	0	0	0	0
ENSMUSG00000099631	0	0	0	0
ENSMUSG00000099634	0	0	0	0.954744
ENSMUSG00000099637	0	0	0	0
ENSMUSG00000099641	0	0	0	0
ENSMUSG00000099645	0	0	0	0
ENSMUSG00000099647	37.8363	27.1564	10.7622	24.4828
ENSMUSG00000099648	0	0	0.0501918	0
ENSMUSG00000099652	0	0	0	0
ENSMUSG00000099655	1.77112	3.02505	1.99743	1.8714
ENSMUSG00000099656	0	0	0	0
ENSMUSG00000099657	0	0.0453657	0	0
ENSMUSG00000099658	0	0	0	0
ENSMUSG00000099659	0	0	0	0
ENSMUSG00000099660	1.82493	0.00140283	1.96765	7.90157
ENSMUSG00000099661	0	0	0	0
ENSMUSG00000099662	0.745114	0.447923	1.31385	2.50508
ENSMUSG00000099663	0.453094	0	0.786137	0.844848
ENSMUSG00000099667	0	0	0	0
ENSMUSG00000099670	0	0	0	0
ENSMUSG00000099671	0	0	0	0
ENSMUSG00000099673	0	0	0	0
ENSMUSG00000099675	0	0	0	0
ENSMUSG00000099676	0	0	0	0
ENSMUSG00000099677	0	0	0	0
ENSMUSG00000099679	0	0	0	0
ENSMUSG00000099682	0	0	0	0
ENSMUSG00000099684	1.09005	0.681143	1.00187	0.677511
ENSMUSG00000099685	0.497987	0.435236	0.780102	0.84434
ENSMUSG00000099686	0.978389	0.76421	2.12193	0.912161
ENSMUSG00000099687	0.0387599	0.024313	0.0168125	0.0361362
ENSMUSG00000099688	0	2.34994	0	0
ENSMUSG00000099689	8.88622	8.13585	10.08407	8.35793
ENSMUSG00000099691	0	0	0	0
ENSMUSG00000099692	0	0	0	0
ENSMUSG00000099693	0	0	0	0
ENSMUSG00000099694	0	0	0	0
ENSMUSG00000099698	0	0	0	0
ENSMUSG00000099701	0	0	0	0
ENSMUSG00000099702	704.525	578.5	559.068	2517.79
ENSMUSG00000099709	0	0	0	0
ENSMUSG00000099711	0	0	0	0
ENSMUSG00000099712	0	0	0	0
ENSMUSG00000099713	0	0	0	0
ENSMUSG00000099714	0	0	0	0.12902
ENSMUSG00000099717	0.297876	0	0	0
ENSMUSG00000099719	0	0.11124	0.154436	0.49791
ENSMUSG00000099721	0	0	0	0
ENSMUSG00000099725	0	0	0	0
ENSMUSG00000099726	0	0	0	0
ENSMUSG00000099727	0	0	0	0
ENSMUSG00000099728	0	0	0	0
ENSMUSG00000099729	0	0	0	0
ENSMUSG00000099731	0	0	0	0
ENSMUSG00000099732	0.18863	0.212896	0.255402	0.366381
ENSMUSG00000099733	0	0	0	0
ENSMUSG00000099734	0	0	0	0
ENSMUSG00000099736	0	0	0	0
ENSMUSG00000099738	0	0	0	0
ENSMUSG00000099739	0	0	0	0
ENSMUSG00000099740	0	0	0	0
ENSMUSG00000099741	0	0	0.211391	0.302904
ENSMUSG00000099742	0	0	0	0
ENSMUSG00000099744	0	0	0	0
ENSMUSG00000099745	0	0	0	0
ENSMUSG00000099748	0	0	0	0
ENSMUSG00000099750	0	0.408095	0.37771	0.202959
ENSMUSG00000099753	0	0	0	0
ENSMUSG00000099754	0	0	0	0
ENSMUSG00000099755	0	0	0	0
ENSMUSG00000099762	0.956954	0.799927	0.488166	1.00503
ENSMUSG00000099764	1.21184	0.72682	0	0
ENSMUSG00000099765	0	0	0.0263208	0
ENSMUSG00000099766	0	0	0	0
ENSMUSG00000099768	0	0	0.0312347	0
ENSMUSG00000099770	1.6175	0	0	0
